"doc_id";"titre";"ME";"MEEnf";"ICE";"ICEEnf";"nbDoc";"nbTag";"nbUti";"nbDocEnf";"nbTagEnf";"nbUtiEnf"
"104917";"Renouvellement des membres du Comité de la Recherche (Forskningsberedningen)";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"104931";"Conférence sur le folklore et l'identité des Samis";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104933";"Conférence sur le \"Plan Stratégique pour les Technologies Energétiques\" (SET-Plan) et atelier bilatéral sur les énergies bas carbone";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104935";"Colloque \"Third UPRA Meeting on Plant Integrative Biology\" à Nancy";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104939";"Classement annuel des établissements d'enseignement supérieur par la Chambre de commerce et d'industrie suédoise";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"104954";"La protection des lacs en Chine";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104957";"L'aérospatial chinoise rend hommage à l'un de ses pères fondateurs : Qian Xuesen";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104959";"Contrôle de cohérence en physique quantique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104961";"Une nouvelle étude pour anticiper le risque perçu pour les nanotechnologies ";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104967";"Retombées bénéfiques des Jeux Panaméricains de 2015 sur l'Université de Toronto";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104971";"L'apprentissage du langage facilite la compréhension de la parole";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104974";"De nouveaux isotopes radioactifs médicaux pour pallier la pénurie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104987";"VIVOweb, un réseau social pour les chercheurs réellement innovant ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104989";"Une nouvelle voie thérapeutique pour le traitement de l'adrénoleucodystrophie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104991";"Radiothérapie : une nouvelle approche limitant les effets secondaires";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104994";"Les grandes sociétés pharmaceutiques misent sur la place de Boston";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"104996";"Les Etats-Unis mettent à jour leur politique haut débit";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105001";"Distribution des crédits fédéraux 2010 : un léger retard dans un contexte budgétaire 2009 surchargé";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105011";"Bilan de la Semaine franco-brésilienne de l'Enseignement Supérieur";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105013";"Une étude sur l'intérêt économique des véhicules électriques : \"le futur pense électrique\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105015";"Une collaboration franco-allemande analyse les intonations des cris de bébés";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105023";"Les femmes allemandes toujours plus intéressées par les études d'ingénieur";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105044";"Le cannabis peut causer l'infertilité masculine";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105048";"La stérilité des femmes après une chimiothérapie pourrait être évitée";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105058";"Et la lumière fût... superfluide !";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105062";"DIAMANT, la centrale électrique à impact zéro";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105064";"Des résultats contrastés issus du \"Rapport annuel sur l'Innovation 2009\" de la Fondation Cotec";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105072";"Accord de coopération entre l'Université Tor Vergata (Rome) et le National Institute for Materials Science (NIMS, Tsukuba, Japon)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105074";"Quatrième séminaire viennois des Prix Nobel 8-9 octobre 2009";"4";"1";"0.125000";"1.000000";"1";"4";"1";"1";"1";"1"
"105076";"Mouvement de protestation des étudiants autrichiens";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105078";"L'Autriche en quelques chiffres, du point de vue scientifique et universitaire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105080";"kulturpool.at : un portail central pour le patrimoine culturel autrichien numérisé";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105082";"Détail du fonctionnement global de la \"Société Erwin Schrödinger pour les nanosciences\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105084";"Du projet européen INFU - INnovation Futures in Europe";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105086";"De l'Institut Ludwig Bolzmann pour l'histoire européenne et les sphères publiques";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105094";"Bienvenue dans le salon et le bureau du futur !";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105097";"Un nouveau système de cryptage 40% plus rapide mis au point à Calcutta";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105124";"Obama a maintenant toutes les cartes en main pour l'avenir de l'exploration spatiale";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105129";"Le Congrès s'intéresse aux déchets électroniques";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105131";"Le \"switchgrass\" pour permettre à l'industrie des biocarburants de faire face aux effets du changement climatique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105135";"Géographie de l'innovation américaine (1ère partie) : quels ingrédients pour constituer un pôle (\"cluster\") ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105137";"Du \"Smart Grid\" au Tennessee : un nouveau réseau incluant 170.000 maisons et commerces";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105139";"Des cellules solaires à l'intérieur de fibres optiques";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105152";"Bon déroulement du premier test en mer du container intelligent entre le Costa Rica et Hambourg";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105158";"Videolectures.net : le nouveau portail des savoirs technologiques";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105166";"Création d'un espace haute technologie en Slovénie en libre accès : 2e meilleur projet de recherche en technologie de communication de proximité";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105176";"Les technologies de l'information slovaques gagnent en compétitivité mais la Slovaquie se fait distancer par ses voisins";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105189";"Accès aux technologies numériques en Slovaquie 2009";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105191";"6ème Conférence internationale sur les métaux poreux et mousses métalliques : MetFoam 2009";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105201";"Des peptides à la place des antibiotiques";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105203";"Des matrices pour les nanomatériaux basées sur les flagelles";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105211";"Calme record pour le Soleil";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105232";"Une antenne artificielle moléculaire bio-inspirée (publication)";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105235";"Lab-on-chip pour la détermination du taux d'oestrogène (publication)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105237";"L'Ile du Prince Edouard abrite un champignon présumé tueur de grenouilles (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105244";"Conférence internationale sur la politique scientifique à Waterloo en 2011 (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105266";"Une nouvelle technique chirurgicale pour le traitement du cancer";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105268";"Un processus d'évolution commun à l'origine du développement d'un comportement similaire chez les humains et les chiens";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105279";"Construction d'un super-laser à Szeged";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105281";"Conférence sur les technologies de contrôle";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105283";"Conférence sur la vie artificielle";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105285";"Conférence en chimiométrie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105291";"Un guichet d'entrée unique pour l'agroalimentaire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105299";"L'INSA de Lyon, une Grande Ecole qui bouge!";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105301";"Identification de nouveaux circuits neuronaux dans la rétine";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105305";"CSGA, un pôle unique en France autour du goût et de l'alimentation";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105309";"Les directions de recherche prioritaires de la recherche fondamentale et appliquée pour la période 2010-2013";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105317";"L'Institut de Synthèse Organique, principal dépositaire de brevets en Lettonie";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105319";"De nouvelles fibres textiles composites d'argent et d'ambre promettent diverses applications médicales";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105321";"Appel à candidatures \"Chaires Blaise Pascal\" 2010 de la région Ile de France : date limite le 11 janvier 2010";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105331";"Vers une meilleure compréhension des mécanismes de résistance des plantes à la sécheresse";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105338";"L'interleukine 6 : nouveau remède contre la maladie d'Alzheimer ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105345";"Création de la première super-lentille pour ondes sonores au LBNL";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105357";"Quelques contributions de la Roumanie au Programme ASPERA";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105369";"Tübingen abrite les meilleurs chercheurs en biologie végétale et en biologie du développement";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105383";"Débat sur les risques et les opportunités des nanotechnologies";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105386";"Contrat de coalition CDU/CSU-FDP - politique énergétique du futur gouvernement";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105390";"Une nouvelle base de données pour la reconnaissance faciale";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105409";"Financement public de la R&D espagnole : suite";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105411";"ERC starting grants : l'Espagne et la Catalogne confirment";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105417";"Des anciens guérilleros colombiens permettent de réaliser un profil anatomique de l'alphabétisme";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105419";"De Francis Bacon à francis@ba.com, même comportement !";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105423";"Une batterie à haute densité d'énergie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105429";"Mise en service de la source à spallation en mai 2010";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105435";"Influence d'un pois intercalaire sur les populations de pucerons des épis (Sitobion avenae)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105448";"Séminaire de formation sur l'histoire des Tziganes à l'université de Karlstad";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105450";"Prix Nobel 2009 de physique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105462";"Journées franco-suédoises de linguistique à l'université de Växjö";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105464";"Intensification de la coopération bilatérale franco-suédoise, suite à la visite de Mme Valérie Pécresse à Umeå le 16 octobre 2009";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105473";"Un atlas du changement climatique bientôt en ligne";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105503";"Un nouveau matériau prometteur pour le stockage de données";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105505";"Un fort soutien fédéral aux échanges académiques internationaux";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105507";"Les Etats-Unis et la Net Neutralité : polémiques et perspectives";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105509";"Le Massachusetts et les SDV : un nouveau pôle en émergence";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105511";"Le consortium du NHLBI dédié à la recherche sur les cellules progénitrices";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105515";"La FDA mobilise 17,5 millions de dollars pour assurer la sécurité sanitaire des aliments";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105522";"Doctorats en sciences humaines aux Etats-Unis : entre soutien et coupes budgétaires";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105529";"Au coeur du symposium sur la médecine régénérative cardiovasculaire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105531";"Au ALCF comme au LBNL, les chercheurs ont la tête dans les nuages... de Magellan";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105533";"Accès à l'enseignement supérieur et réussite universitaire aux Etats-Unis : vers une meilleure préparation des lycéens";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105539";"Le Conseil allemand de bioéconomie plaide pour un renforcement du soutien de la recherche agronomique pour la nouvelle législature";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"105552";"Quand le désert du Burren était une forêt";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105557";"Nouvelle explication pour la formation du système solaire";"5";"1";"0.100000";"1.000000";"1";"5";"1";"1";"1";"1"
"105585";"Un capteur sans fil pour surveiller la santé des poulets";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105588";"Le Japon rendra visite à Vénus l'année prochaine";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105596";"Une nouvelle propriété du graphène mise en évidence";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105600";"Partenariat public-privé : une nouvelle dynamique pour l'innovation américaine ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105602";"Nomination de Roger Beachy à la tête d'une nouvelle agence pour la recherche agronomique : le National Institute of Food and Agriculture (NIFA)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105606";"Le pôle des sciences de la vie du grand Boston : organisation et stratégie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105608";"Le Groupe Médical de l'UCLA se classe en tête des organisations médicales de Californie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105610";"Kraken devient la première machine académique à parvenir au pétaflop";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105614";"Encore plus de miniaturisation en électronique : la diode moléculaire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105616";"Effets bénéfiques de la vitamine B9 sur la perte d'audition";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105618";"Directives NIH concernant le financement fédéral de la recherche sur les cellules souches embryonnaires humaines : compléments d'information";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105620";"Des coléoptères mi-insectes mi-machines";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105622";"De la Resin pour colmater les brèches sur Internet";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"105627";"152 millions de dollars supplémentaires pour les réseaux d'excellence en recherche biomédicale \"INBRE\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105631";"Un scientifique hongkongais reçoit le prix Nobel 2009 de Physique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105646";"Suivi des écosystèmes aquatiques en République tchèque";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105650";"Ouverture du musée Kepler à Prague";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105652";"Nouveau laboratoire de recherche sur les \"diamants\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105657";"Les médecins américains recommandent une pommade tchèque";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105662";"L'Académie des sciences de République tchèque récompense un chercheur français";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105664";"Détermination de l'origine d'une météorite australienne ";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105676";"NEWSKY : nouveau réseau de communication pour le trafic aérien";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105684";"Une nouvelle technologie de haute précision pour mesurer les propriétés optiques des matériaux émerge à l'Institut Weizmann des Sciences";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105690";"Les ordinateurs à ADN deviennent logiques à l'Institut Weizmann des Sciences";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"105698";"Des chercheurs Israéliens, Jordaniens et Américains s'associent pour protéger l'écosystème du golfe d'Aqaba";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
